,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
433,6.11,Danila Emelyanov FC Ufa,21, Midfielder,1(2),92,-,-,-,-,-,0.7,0.7,-,-
434,6.11,Olivier Thill FC Ufa,24, AM(CR),1(5),236,-,-,0.8,1.5,0.2,0.8,0.2,1.7,1
435,6.11,Andrey Bokovoy PFC Sochi,21, Midfielder,0(2),35,-,-,-,-,-,-,0.5,0.5,0.5
436,6.11,Arseni Logashov FC Rostov,30, D(CR),0(4),49,-,-,-,-,-,0.3,-,-,0.3
437,6.1,Andrés Ponce FK Akhmat,25, FW,5(4),377,-,-,0.9,0.6,0.2,0.6,0.6,0.3,1.7
438,6.1,Alvi Adilkhanov FK Akhmat,18, Midfielder,0(1),6,-,-,-,-,-,-,-,-,-
439,6.1,Ivan Kuzmichev Ural,21, D(C),0(1),9,-,-,-,-,-,-,-,-,-
440,6.1,Nikita Karmaev FK Akhmat,21, Defender,0(5),89,-,-,0.2,-,-,0.2,-,0.2,-
441,6.1,Maksim Volodko FC Tambov,29, D(L),4,316,-,-,-,0.3,0.3,0.5,-,0.3,0.8
442,6.1,Farkhod Vasiev FC Tambov,31, D(L),7(2),604,-,1,0.2,0.3,-,0.3,-,0.2,0.2
443,6.1,Vitaliy Balashov FC Tambov,30, Forward,2(4),145,-,-,0.3,0.2,-,0.7,-,0.5,0.3
444,6.09,Amir Adouyev FK Akhmat,22, Midfielder,0(8),153,-,-,0.5,-,0.1,0.3,-,0.3,0.6
445,6.09,Danil Lipovoy Khimki,22, M(R),1(7),173,-,-,0.3,0.1,0.4,0.5,-,0.5,0.8
446,6.09,Aleksey Chernov FC Ufa,23, GK,1,90,-,-,-,-,-,-,-,-,1
447,6.09,David Karaev Ural,26, Forward,1(5),151,-,-,0.3,0.2,0.5,0.5,0.5,0.5,0.8
448,6.09,Anton Kilin FC Tambov,31, D(LR),7(6),779,-,-,0.5,0.5,0.2,0.9,-,0.5,0.6
449,6.08,Kirill Kolesnichenko FC Rotor Volgograd,21, M(L),1(1),78,-,-,1,0.5,0.5,0.5,-,-,0.5
450,6.08,Oleg Nikolaev FC Rotor Volgograd,23, Midfielder,1(3),114,-,-,0.3,0.3,-,0.3,-,0.8,1
451,6.08,Said Akhmaev FC Tambov,25, Midfielder,0(4),68,-,-,0.3,-,-,0.5,-,-,0.5
452,6.08,Ruslan Litvinov Spartak Moscow,20, M(C),0(6),33,-,-,-,-,-,-,-,-,0.2
453,6.07,Islam Alsultanov FK Akhmat,20, Forward,0(8),124,-,-,0.1,-,0.1,0.1,0.1,0.4,0.6
454,6.07,Gela Zaseev Khimki,28, Midfielder,0(1),6,-,-,-,-,-,-,-,-,-
455,6.07,Grigory Morozov Dinamo Moscow,27, D(CLR),0(3),25,-,-,-,0.3,-,-,-,-,0.7
456,6.07,Kirill Klimov Rubin Kazan,20, Forward,0(3),31,-,-,0.7,-,0.3,0.3,-,0.7,0.7
457,6.07,Saba Sazonov Zenit,19, Defender,0(1),14,-,-,-,-,-,-,-,-,-
458,6.07,Marko Dugandzic PFC Sochi,27, FW,4(10),330,1,-,0.7,-,0.1,0.3,0.3,0.5,0.6
459,6.07,Vladimir Obukhov FC Rostov,29, FW,2(8),235,-,-,0.4,0.4,-,0.7,-,0.3,0.7
460,6.06,Aleksandr Dolgov FC Rostov,23, Forward,0(5),31,-,-,0.2,-,0.2,-,-,-,0.2
461,6.06,Erik Vardanyan PFC Sochi,23, Forward,0(1),5,-,-,-,-,-,-,-,1,-
462,6.06,Mohammed Rabiu Al-Hassan FC Tambov,31, M(C),1(1),38,-,-,-,-,-,-,-,-,-
463,6.05,Mikhail Ignatov Spartak Moscow,21, AM(C),0(2),11,-,-,-,-,-,-,-,-,-
464,6.05,Ylldren Ibrahimaj Ural,25, Forward,3(3),234,-,-,-,0.2,-,-,0.2,-,0.8
465,6.05,Guram Adzhoev Arsenal Tula,26, Forward,0(5),26,-,-,-,0.2,-,0.2,-,0.2,0.4
466,6.05,Beka Mikeltadze FC Rotor Volgograd,23, Forward,1(11),285,-,-,0.4,0.2,0.3,0.3,-,0.3,1
467,6.05,Khalid Kadyrov FK Akhmat,27, Midfielder,0(5),59,-,-,0.2,-,-,0.2,-,0.4,0.4
468,6.05,Maksim Kutovoi FC Krasnodar,20, Forward,1(6),123,-,-,0.3,0.6,-,0.1,-,0.7,0.6
469,6.04,Artem Maksimenko Ural,23, Forward,1(2),75,-,-,-,0.3,-,0.3,0.3,1,0.7
470,6.04,Guus Til Spartak Moscow,23, AM(C),0(3),14,-,-,-,-,-,0.3,-,-,0.3
471,6.04,Akmal Bakhtiyarov PFC Sochi,23, Midfielder,0(1),7,-,-,-,-,-,1,-,-,2
472,6.04,Dmitri Markitesov Spartak Moscow,20, Midfielder,0(6),28,-,-,0.2,-,0.2,-,-,-,0.3
473,6.04,Ilya Pomazun CSKA Moscow,25, GK,2,180,-,-,-,-,-,-,-,-,-
474,6.03,Ivelin Popov PFC Sochi,34, M(CLR),0(1),27,-,-,-,-,-,1,-,-,-
475,6.03,Rizvan Utsiev FK Akhmat,33, D(R),0(1),7,-,-,-,-,-,-,-,-,-
476,6.02,Oston Urunov Spartak Moscow,20, AM(C),1(7),148,-,-,0.1,0.1,0.4,0.5,-,1.1,0.6
477,6.02,Igor Gorbatenko Arsenal Tula,32, M(CLR),4(10),533,-,-,0.3,0.2,0.3,0.1,0.1,0.9,0.8
478,6.02,Zurab Gigashvili FC Tambov,19, D(C),5(3),479,-,-,0.1,-,-,0.1,-,0.1,0.3
479,6.01,Andrés Vombergar FC Ufa,26, FW,1(2),137,-,-,1,-,-,1,0.7,0.7,1.7
480,6.01,Nikolay Titkov Lokomotiv Moscow,21, Midfielder,0(4),8,-,-,-,-,-,-,-,0.3,-
481,6.0,Aleksandr Gapechkin FC Rostov,19, Defender,0(1),1,-,1,-,1,-,-,-,-,-
482,6.0,Denis Terentjev Zenit,29, D(LR),0(1),1,-,-,-,-,-,-,-,-,-
483,6.0,Kirill Dontsov FC Rotor Volgograd,19, Defender,0(1),1,-,-,-,-,-,-,-,-,-
484,6.0,Mikhail Ageev Lokomotiv Moscow,21, Forward,0(1),1,-,-,-,-,-,-,-,-,-
485,6.0,Reziuan Mirzov Spartak Moscow,28, AM(CL),0(1),2,-,-,-,-,-,-,-,-,-
486,6.0,Parfait Bizoza FC Ufa,22, Midfielder,3(4),201,-,-,0.1,-,0.1,0.1,-,0.3,0.1
487,5.99,Tigran Avanesyan FC Tambov,19, Midfielder,0(3),40,-,-,-,0.3,-,0.3,-,-,0.3
488,5.99,Igor Shkolnik Dinamo Moscow,20, Midfielder,0(4),25,-,-,-,-,-,-,-,-,0.3
489,5.99,Konstantin Kovalev FC Rostov,21, Defender,0(1),3,-,-,-,-,-,-,-,-,-
490,5.99,Roman Minaev Arsenal Tula,23, Forward,0(4),39,-,-,-,-,-,0.3,-,0.8,-
491,5.99,Evgeniy Tatarinov Ural,22, Forward,0(3),16,-,-,0.3,-,-,-,-,0.3,-
492,5.99,Nikita Drozdov FC Tambov,29, Midfielder,2(7),298,-,-,0.1,0.1,-,-,-,-,0.3
493,5.99,Akhmed Alibekov FC Ufa,23, Midfielder,2,164,-,-,-,-,-,1.5,-,1.5,2
494,5.98,Aleksandr Saplinov FC Rotor Volgograd,24, M(C),0(1),5,-,-,-,-,-,1,-,-,-
495,5.98,Stanislav Krapukhin Zenit,23, Forward,0(3),16,-,-,0.3,-,-,-,-,-,0.7
496,5.97,Lameck Banda Arsenal Tula,20, Midfielder,0(2),36,-,-,-,-,-,0.5,-,1,2
497,5.97,Aleksandr Smirnov FC Rostov,25, Defender,0(1),19,-,-,-,-,-,-,-,-,-
498,5.97,Kirill Kosarev Rubin Kazan,20, Forward,0(3),57,-,-,0.7,0.3,-,-,0.7,0.3,0.3
499,5.96,Giorgi Arabidze FC Rotor Volgograd,23, Forward,0(4),39,-,-,0.3,-,0.3,-,-,-,0.3
500,5.96,Gamid Agalarov FC Ufa,21, FW,1(4),109,-,-,0.2,-,-,1.6,-,0.2,0.4
501,5.95,Moris Nusuev FC Tambov,24, Defender,0(2),34,-,-,-,-,-,-,-,-,-
502,5.94,Anri Khagush Arsenal Tula,35, D(LR),2(3),157,-,-,0.4,-,-,0.6,-,-,1.2
503,5.94,Chingiz Magomadov Ural,23, Defender,0(2),69,-,-,-,-,-,1,-,0.5,-
504,5.94,David Tosevski FC Rostov,20, Forward,0(6),32,-,-,0.2,-,-,0.3,-,0.3,0.3
505,5.93,Mikalay Signevich Khimki,29, FW,0(2),72,-,-,1,-,-,0.5,-,2,1.5
506,5.92,Ilya Vorobjov Khimki,22, Forward,0(3),23,-,-,0.3,-,-,-,-,1,-
507,5.91,Nikita Iosifov Lokomotiv Moscow,20, Midfielder,0(4),25,-,-,-,-,-,-,-,-,0.5
508,5.89,Nikita Chagrov FC Tambov,26, Goalkeeper,1,90,-,-,-,-,-,-,-,-,-
509,5.89,Pavel Mogilevets Rubin Kazan,28, DMC,0(1),8,-,-,-,-,-,-,-,-,1
510,5.89,Evgeni Chabanov FC Tambov,24, Forward,0(3),44,-,-,0.3,-,-,-,-,0.7,0.3
511,5.89,Dmitri German FC Tambov,33, Midfielder,3(3),295,-,-,0.2,0.3,0.3,0.3,-,0.3,0.3
512,5.89,Aleksandr Yerkin FC Tambov,32, Forward,0(2),35,-,-,-,-,0.5,0.5,-,-,0.5
513,5.88,Abubakar Kadyrov FK Akhmat,25, Forward,0(1),4,-,-,-,-,-,-,-,-,-
514,5.88,Egor Prutsev PFC Sochi,18, Midfielder,0(1),12,-,-,-,-,-,-,-,-,-
515,5.87,Stepan Oganesyan Spartak Moscow,20, Midfielder,0(1),10,-,-,-,-,-,-,-,-,1
516,5.85,Arsen Adamov FK Akhmat,22, D(CLR),0(3),14,-,-,-,-,0.3,0.3,-,-,-
517,5.85,Mikhail Lysov Lokomotiv Moscow,23, D(L),1,75,-,-,1,-,-,1,-,-,-
518,5.82,Nikolay Zlobin Arsenal Tula,25, Defender,0(1),16,-,-,-,-,-,2,-,-,1
519,5.76,Dmitri Vershkov FC Rotor Volgograd,19, Defender,0(1),22,-,-,-,-,-,-,-,-,-
520,5.71,Danil Kazantsev Khimki,20, Midfielder,2(1),128,-,-,-,-,-,0.3,-,0.3,-
521,5.61,Ivan Konovalov Ural,27, GK,1,90,-,-,-,1,-,-,-,-,-
522,5.17,Maksim Rudakov FC Rostov,25, Goalkeeper,1,90,-,-,-,-,-,-,-,-,-
