,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
436,Arseni Logashov FC Rostov,30, D(CR),M(R),0(4),49,-,0.5,0.5,-,0.8,-,0.3,-,6.11
437,Andrés Ponce FK Akhmat,25, FW,,5(4),377,0.4,-,1.3,-,0.3,0.1,-,-,6.1
438,Alvi Adilkhanov FK Akhmat,18, Midfielder,,0(1),6,-,1,-,-,-,-,-,-,6.1
439,Ivan Kuzmichev Ural,21, D(C),,0(1),9,-,1,-,-,-,-,-,-,6.1
440,Nikita Karmaev FK Akhmat,21, Defender,,0(5),89,0.2,-,1,-,0.2,-,0.4,-,6.1
441,Maksim Volodko FC Tambov,29, D(L),M(L),4,316,1.3,1.8,1,-,1.3,0.5,-,-,6.1
442,Farkhod Vasiev FC Tambov,31, D(L),,7(2),604,1,1.4,0.4,0.1,1.4,0.9,0.7,1,6.1
443,Vitaliy Balashov FC Tambov,30, Forward,,2(4),145,0.7,-,0.3,-,0.2,0.3,-,-,6.1
444,Amir Adouyev FK Akhmat,22, Midfielder,,0(8),153,0.5,0.1,0.5,-,0.3,0.3,-,-,6.09
445,Danil Lipovoy Khimki,22, M(R),,1(7),173,0.3,-,0.5,-,-,-,-,-,6.09
446,Aleksey Chernov FC Ufa,23, GK,,1,90,-,-,-,-,1,-,-,-,6.09
447,David Karaev Ural,26, Forward,,1(5),151,-,0.2,0.2,-,-,0.2,-,-,6.09
448,Anton Kilin FC Tambov,31, D(LR),M(R),7(6),779,0.5,0.8,0.6,0.1,0.9,0.4,-,-,6.09
449,Kirill Kolesnichenko FC Rotor Volgograd,21, M(L),,1(1),78,0.5,-,1.5,-,0.5,1,-,-,6.08
450,Oleg Nikolaev FC Rotor Volgograd,23, Midfielder,,1(3),114,0.8,0.3,0.5,-,1.3,0.8,-,-,6.08
451,Said Akhmaev FC Tambov,25, Midfielder,,0(4),68,0.5,0.3,-,-,0.8,0.3,-,-,6.08
452,Ruslan Litvinov Spartak Moscow,20, M(C),,0(6),33,0.2,0.2,-,-,0.3,-,-,-,6.08
453,Islam Alsultanov FK Akhmat,20, Forward,,0(8),124,0.5,0.4,0.8,-,0.1,0.3,-,-,6.07
454,Gela Zaseev Khimki,28, Midfielder,,0(1),6,-,-,-,-,-,-,1,-,6.07
455,Grigory Morozov Dinamo Moscow,27, D(CLR),M(R),0(3),25,-,-,0.3,-,-,-,-,-,6.07
456,Kirill Klimov Rubin Kazan,20, Forward,,0(3),31,0.3,-,0.3,-,-,-,-,-,6.07
457,Saba Sazonov Zenit,19, Defender,,0(1),14,-,-,-,-,-,-,-,-,6.07
458,Marko Dugandzic PFC Sochi,27, FW,,4(10),330,0.1,-,0.8,-,0.1,0.3,0.1,-,6.07
459,Vladimir Obukhov FC Rostov,29, FW,,2(8),235,-,0.2,0.4,-,0.6,0.1,-,-,6.07
460,Aleksandr Dolgov FC Rostov,23, Forward,,0(5),31,-,0.2,0.2,-,0.2,-,-,-,6.06
461,Erik Vardanyan PFC Sochi,23, Forward,,0(1),5,-,-,1,-,-,-,-,-,6.06
462,Mohammed Rabiu Al-Hassan FC Tambov,31, M(C),,1(1),38,0.5,0.5,0.5,-,0.5,1,-,-,6.06
463,Mikhail Ignatov Spartak Moscow,21, AM(C),,0(2),11,-,-,-,-,-,-,-,-,6.05
464,Ylldren Ibrahimaj Ural,25, Forward,,3(3),234,0.7,-,1,-,0.3,0.3,-,-,6.05
465,Guram Adzhoev Arsenal Tula,26, Forward,,0(5),26,-,-,-,-,-,-,-,-,6.05
466,Beka Mikeltadze FC Rotor Volgograd,23, Forward,,1(11),285,0.5,0.2,1.1,-,0.1,0.1,0.1,-,6.05
467,Khalid Kadyrov FK Akhmat,27, Midfielder,,0(5),59,0.4,-,-,-,-,0.2,-,-,6.05
468,Maksim Kutovoi FC Krasnodar,20, Forward,,1(6),123,0.1,-,0.6,-,0.3,0.1,-,-,6.05
469,Artem Maksimenko Ural,23, Forward,,1(2),75,1,-,0.7,-,-,0.3,-,-,6.04
470,Guus Til Spartak Moscow,23, AM(C),,0(3),14,0.7,0.3,-,-,-,0.3,-,-,6.04
471,Akmal Bakhtiyarov PFC Sochi,23, Midfielder,,0(1),7,-,-,1,-,-,-,-,-,6.04
472,Dmitri Markitesov Spartak Moscow,20, Midfielder,,0(6),28,0.3,-,-,-,0.5,-,0.2,-,6.04
473,Ilya Pomazun CSKA Moscow,25, GK,,2,180,-,-,-,-,1,-,-,-,6.04
474,Ivelin Popov PFC Sochi,34, M(CLR),FW,0(1),27,-,-,-,-,-,-,-,-,6.03
475,Rizvan Utsiev FK Akhmat,33, D(R),M(R),0(1),7,-,-,-,-,-,-,-,-,6.03
476,Oston Urunov Spartak Moscow,20, AM(C),,1(7),148,0.1,0.1,0.5,-,0.3,0.1,-,-,6.02
477,Igor Gorbatenko Arsenal Tula,32, M(CLR),,4(10),533,0.4,0.3,0.6,-,0.2,0.6,-,-,6.02
478,Zurab Gigashvili FC Tambov,19, D(C),,5(3),479,0.8,1.9,0.5,-,2.3,0.3,0.8,1,6.02
479,Andrés Vombergar FC Ufa,26, FW,,1(2),137,0.7,-,0.3,-,0.7,0.7,-,-,6.01
480,Nikolay Titkov Lokomotiv Moscow,21, Midfielder,,0(4),8,-,-,0.3,-,-,0.3,-,-,6.01
481,Aleksandr Gapechkin FC Rostov,19, Defender,,0(1),1,-,-,-,-,-,-,-,-,6.0
482,Denis Terentjev Zenit,29, D(LR),,0(1),1,-,-,-,-,-,-,-,-,6.0
483,Kirill Dontsov FC Rotor Volgograd,19, Defender,,0(1),1,-,-,-,-,1,1,-,-,6.0
484,Mikhail Ageev Lokomotiv Moscow,21, Forward,,0(1),1,-,-,-,-,-,-,-,-,6.0
485,Reziuan Mirzov Spartak Moscow,28, AM(CL),FW,0(1),2,-,-,-,-,-,-,-,-,6.0
486,Parfait Bizoza FC Ufa,22, Midfielder,,3(4),201,0.4,0.7,0.7,-,0.1,0.6,0.3,-,6.0
487,Tigran Avanesyan FC Tambov,19, Midfielder,,0(3),40,-,0.3,0.7,-,0.3,-,-,-,5.99
488,Igor Shkolnik Dinamo Moscow,20, Midfielder,,0(4),25,-,-,0.5,-,-,-,-,-,5.99
489,Konstantin Kovalev FC Rostov,21, Defender,,0(1),3,-,-,-,-,-,-,-,-,5.99
490,Roman Minaev Arsenal Tula,23, Forward,,0(4),39,-,-,0.3,-,0.3,-,-,-,5.99
491,Evgeniy Tatarinov Ural,22, Forward,,0(3),16,-,0.3,0.3,-,-,-,-,-,5.99
492,Nikita Drozdov FC Tambov,29, Midfielder,,2(7),298,0.4,0.3,0.2,-,0.2,0.7,0.2,-,5.99
493,Akhmed Alibekov FC Ufa,23, Midfielder,,2,164,1,0.5,1.5,-,1.5,2,-,-,5.99
494,Aleksandr Saplinov FC Rotor Volgograd,24, M(C),,0(1),5,-,-,1,-,-,-,-,-,5.98
495,Stanislav Krapukhin Zenit,23, Forward,,0(3),16,-,-,0.7,-,-,0.7,-,-,5.98
496,Lameck Banda Arsenal Tula,20, Midfielder,,0(2),36,0.5,-,-,-,-,-,-,-,5.97
497,Aleksandr Smirnov FC Rostov,25, Defender,,0(1),19,-,-,-,-,-,-,-,-,5.97
498,Kirill Kosarev Rubin Kazan,20, Forward,,0(3),57,-,-,0.3,-,-,-,-,-,5.97
499,Giorgi Arabidze FC Rotor Volgograd,23, Forward,,0(4),39,-,-,0.5,-,-,-,-,-,5.96
500,Gamid Agalarov FC Ufa,21, FW,,1(4),109,-,0.2,0.6,-,0.2,0.2,-,-,5.96
501,Moris Nusuev FC Tambov,24, Defender,,0(2),34,-,1,-,-,-,-,-,-,5.95
502,Anri Khagush Arsenal Tula,35, D(LR),,2(3),157,-,0.2,1.2,-,0.2,-,0.2,-,5.94
503,Chingiz Magomadov Ural,23, Defender,,0(2),69,1,0.5,1,-,-,-,-,-,5.94
504,David Tosevski FC Rostov,20, Forward,,0(6),32,-,-,0.5,-,-,-,-,-,5.94
505,Mikalay Signevich Khimki,29, FW,,0(2),72,0.5,-,0.5,-,-,-,-,-,5.93
506,Ilya Vorobjov Khimki,22, Forward,,0(3),23,-,0.3,-,-,-,-,-,-,5.92
507,Nikita Iosifov Lokomotiv Moscow,20, Midfielder,,0(4),25,-,-,0.5,-,-,-,-,-,5.91
508,Nikita Chagrov FC Tambov,26, Goalkeeper,,1,90,-,-,1,-,2,-,-,-,5.89
509,Pavel Mogilevets Rubin Kazan,28, DMC,,0(1),8,-,-,-,-,-,1,-,-,5.89
510,Evgeni Chabanov FC Tambov,24, Forward,,0(3),44,-,-,0.3,-,0.3,-,-,-,5.89
511,Dmitri German FC Tambov,33, Midfielder,,3(3),295,-,1,0.5,-,0.5,0.5,-,-,5.89
512,Aleksandr Yerkin FC Tambov,32, Forward,,0(2),35,0.5,0.5,1.5,-,0.5,-,-,-,5.89
513,Abubakar Kadyrov FK Akhmat,25, Forward,,0(1),4,-,-,1,-,-,-,-,-,5.88
514,Egor Prutsev PFC Sochi,18, Midfielder,,0(1),12,-,-,2,-,-,1,-,-,5.88
515,Stepan Oganesyan Spartak Moscow,20, Midfielder,,0(1),10,-,-,-,-,-,-,-,-,5.87
516,Arsen Adamov FK Akhmat,22, D(CLR),,0(3),14,0.7,0.3,0.3,-,-,-,0.3,-,5.85
517,Mikhail Lysov Lokomotiv Moscow,23, D(L),,1,75,-,-,1,1,1,1,-,-,5.85
518,Nikolay Zlobin Arsenal Tula,25, Defender,,0(1),16,-,-,1,-,-,-,-,-,5.82
519,Dmitri Vershkov FC Rotor Volgograd,19, Defender,,0(1),22,-,-,-,-,-,-,-,-,5.76
520,Danil Kazantsev Khimki,20, Midfielder,,2(1),128,0.7,0.7,1,-,1.7,-,0.3,-,5.71
521,Ivan Konovalov Ural,27, GK,,1,90,-,-,-,-,1,-,-,-,5.61
522,Maksim Rudakov FC Rostov,25, Goalkeeper,,1,90,-,-,-,-,-,-,-,-,5.17
