,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
436,Nikolay Kipiani Rubin Kazan,24, AM(R),,0(3),44,-,-,0.3,-,0.3,-,-,-,6.14
437,German Onugkha FC Krasnodar,25, FW,,0(2),24,-,-,0.5,-,-,-,-,-,6.14
438,Ilya Shkurin CSKA Moscow,22, FW,,0(4),110,-,-,0.3,-,-,0.3,-,-,6.14
439,Ivan Markelov FC Tambov,33, AM(CL),FW,3(2),199,0.2,0.2,0.6,-,0.4,0.4,-,-,6.14
440,Dmitri Efremov CSKA Moscow,26, M(LR),,1(1),28,-,-,0.5,-,-,-,-,-,6.14
441,Anton Terekhov Krylya Sovetov Samara,23, AM(CR),,1(11),259,0.2,0.3,0.2,-,0.3,0.1,-,-,6.13
442,Artur Nigmatullin Arsenal Tula,30, GK,,1,90,-,-,-,-,-,-,-,-,6.13
443,Nikita Makarov Rubin Kazan,20, Midfielder,,1(2),132,1,0.3,0.3,-,0.7,0.3,-,-,6.12
444,Nikita Bakaliuk Spartak Moscow,20, Midfielder,,0(1),1,-,-,-,-,-,-,-,-,6.12
445,Khasan Mamtov FC Tambov,37, Forward,,3(14),285,0.2,-,0.4,-,0.1,0.1,0.1,-,6.11
446,Dmitri Sysuev FC Ufa,33, AM(C),FW,1(1),84,0.5,-,1,-,0.5,-,-,-,6.1
447,Kirill Kaplenko FC Orenburg,22, Midfielder,,0(1),22,-,1,-,-,-,-,-,-,6.1
448,Nikita Sergeev FC Krasnodar,22, Midfielder,,0(4),41,0.5,-,0.3,-,-,0.3,-,-,6.1
449,Aleksandr Tashaev Spartak Moscow,27, AM(LR),,1(2),75,0.3,-,1,-,0.7,-,-,-,6.09
450,Soltmurad Bakaev Spartak Moscow,22, AM(LR),,0(2),16,-,-,0.5,-,-,0.5,-,-,6.09
451,Timur Suleymanov Lokomotiv Moscow,21, FW,,1(3),98,-,0.3,0.8,-,-,-,-,-,6.08
452,Vladimir Kabakhidze FC Tambov,22, M(C),,0(5),158,0.8,-,0.6,-,0.2,0.2,-,-,6.08
453,Ilya Golosov Spartak Moscow,20, Defender,,0(2),7,-,-,-,-,-,-,-,-,6.08
454,Nikita Kolotievskiy FC Rostov,20, Midfielder,,1,46,1,-,-,-,-,1,-,-,6.07
455,Roman Minaev Arsenal Tula,23, Forward,,0(3),35,-,-,0.3,-,-,0.3,0.3,-,6.07
456,Magomed Mitrishev FK Akhmat,29, AM(CLR),FW,2(7),164,0.1,0.1,0.4,-,0.1,0.1,-,-,6.06
457,Andrey Chasovskikh FC Tambov,30, Forward,,0(3),39,0.3,-,-,-,-,-,-,-,6.05
458,Ilya Vorotnikov FC Krasnodar,20, Forward,,0(1),16,1,-,1,-,-,-,-,-,6.05
459,Khetag Khosonov FC Tambov,23, Midfielder,,0(8),100,0.4,-,0.3,-,0.3,0.1,-,-,6.05
460,Egor Golenkov Krylya Sovetov Samara,22, Forward,,0(9),133,0.1,-,0.3,-,0.2,0.1,-,-,6.04
461,Guram Adzhoev Arsenal Tula,26, Forward,,0(1),4,-,-,-,-,-,-,-,-,6.04
462,Islamzhan Nasyrov Ural,23, Defender,,1(6),161,0.6,-,0.9,0.1,0.6,0.3,-,-,6.04
463,Dmitri Molchanov Krylya Sovetov Samara,21, Forward,,0(2),40,0.5,-,-,-,0.5,-,-,-,6.04
464,Alexander Lomovitskiy Spartak Moscow,23, M(LR),,1,61,1,-,2,-,-,-,-,-,6.03
465,Magomedemin Rabadanov FC Ufa,19, Forward,,0(1),3,-,-,-,-,-,-,-,-,6.03
466,Danil Khoroshkov FC Orenburg,19, Defender,,0(1),3,-,-,-,-,-,-,-,-,6.02
467,Tamaz Topuriya FC Rostov,19, Forward,,1,61,2,-,2,-,2,-,-,-,6.02
468,Aleksandr Dolgov FC Rostov,23, Forward,,1(14),167,0.5,0.1,0.4,-,-,0.3,-,-,6.02
469,Aleksandr Dovbnya FC Orenburg,34, GK,,6,451,-,-,0.2,-,1.2,-,-,-,6.0
470,Artur Cherny Lokomotiv Moscow,20, Defender,,0(1),1,-,-,-,-,-,-,-,-,6.0
471,Dmitri Markitesov Spartak Moscow,20, Midfielder,,0(2),2,-,-,0.5,-,-,0.5,-,-,6.0
472,Maksim Glushenkov Spartak Moscow,22, FW,,0(1),1,-,1,-,-,-,-,-,-,6.0
473,Nikita Salamatov FC Tambov,27, Midfielder,,0(1),1,-,-,-,-,-,-,-,-,6.0
474,Maksim Kutovoi FC Krasnodar,20, Forward,,0(3),38,-,-,-,-,0.3,-,-,-,5.98
475,Yuri Kovalev Arsenal Tula,28, M(LR),,1(4),159,0.8,-,0.4,-,0.2,0.2,-,-,5.98
476,Danil Klenkin FC Tambov,31, Midfielder,,0(3),126,-,-,0.7,-,-,-,-,-,5.97
477,David Bidlovsky FC Orenburg,22, Midfielder,,0(2),51,-,0.5,-,-,0.5,-,-,-,5.97
478,Evgeny Cherkes FC Rostov,20, Midfielder,,0(1),2,-,-,-,-,-,1,-,-,5.96
479,Gennadi Kiselyov Krylya Sovetov Samara,22, Midfielder,,0(2),30,-,-,0.5,-,0.5,0.5,-,-,5.96
480,Nikita Kupriyanov FC Rostov,19, Midfielder,,1,73,1,4,2,-,1,1,-,-,5.95
481,Daniil Krivoruchko FC Orenburg,23, Defender,,0(2),19,-,-,0.5,-,-,-,-,-,5.92
482,Mikhail Lysov Lokomotiv Moscow,23, D(L),,0(1),27,-,-,1,-,-,1,-,-,5.92
483,Ivan Lapshov FC Orenburg,22, Defender,,0(1),6,-,-,-,-,-,-,-,-,5.91
484,Amur Kalmykov FC Tambov,27, Forward,,1(2),63,-,-,0.7,-,0.3,-,-,-,5.89
485,Azamat Zaseev FC Ufa,33, DMC,,0(1),6,-,-,-,-,-,-,-,-,5.89
486,Danila Vedernikov FC Rostov,20, Defender,,0(5),45,0.6,-,0.6,-,0.2,-,-,-,5.88
487,Timofey Kalistratov FC Rostov,18, Midfielder,,1,90,4,3,-,2,12,2,3,-,5.87
488,Artyom Rebrov Spartak Moscow,37, GK,,2,91,-,-,-,-,-,-,-,-,5.83
489,Danila Proshlyakov FC Rostov,21, Forward,,1(6),142,0.1,-,1.6,-,0.1,-,-,-,5.8
490,Safaa Hadi Krylya Sovetov Samara,23, Midfielder,,0(4),52,0.5,-,1.3,-,0.3,0.3,-,-,5.79
491,Maxim Stavcev FC Rostov,17, Midfielder,,0(1),10,-,-,-,-,-,-,-,-,5.78
492,Ivan Komarov FC Rostov,18, Midfielder,,0(1),29,-,-,-,-,-,1,-,-,5.71
493,Yuri Lodygin Arsenal Tula,31, GK,,2,180,-,-,-,-,-,-,-,-,5.7
494,Nikita Kashtan FC Rostov,18, Midfielder,,0(1),17,-,-,-,-,1,1,-,-,5.68
495,Artem Mamin Ural,24, D(C),,1,90,4,2,1,4,6,1,-,-,5.25
496,Aleksey Kornieko FC Rostov,18, Midfielder,,0(1),45,-,-,-,-,-,2,-,-,5.23
497,Krill Girnyk FC Rostov,18, Midfielder,,1,90,3,2,1,-,3,-,1,-,4.71
498,Pavel Gorelov FC Rostov,18, Midfielder,,1,90,-,1,2,-,1,4,1,-,4.66
499,Vilyam Rogava FC Rostov,18, Midfielder,,1,90,1,2,2,-,4,1,1,-,3.91
